train/critic_loss,train/ent_coef,train/ent_coef_loss,time/time_elapsed,train/actor_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
4.912397861480713,0.17286668717861176,-5.423282146453857,,-31.484325408935547,,,0.0003,5899,6000,,,251.34747088693112,194.2
2.132603406906128,0.16374990344047546,-5.193498611450195,430,-31.072418212890625,14,140,0.0003,6093,6194,48.77058681,45.48,,
5.033857345581055,0.1573583334684372,-5.381615161895752,439,-31.101415634155273,14,144,0.0003,6239,6340,48.164893140000004,45.27,,
2.996511459350586,0.1512640416622162,-5.293805122375488,448,-30.20925521850586,14,148,0.0003,6385,6486,47.08212059,44.57,,
2.9239888191223145,0.1472441405057907,-5.272109508514404,456,-29.72284698486328,14,152,0.0003,6485,6586,45.77122692000002,43.81,,
2.4380831718444824,0.14265570044517517,-5.245891571044922,464,-30.54539680480957,14,156,0.0003,6603,6704,45.15178231000001,43.46,,
2.0266199111938477,0.13453035056591034,-5.439086437225342,476,-33.049129486083984,14,160,0.0003,6824,6925,44.58141751,44.01,,
3.189116954803467,0.13186587393283844,-5.210789680480957,,-30.601762771606445,,,0.0003,6899,7000,,,159.58477310223316,228.4
2.814126491546631,0.12248026579618454,-5.870810508728027,509,-32.08297348022461,14,164,0.0003,7173,7274,45.08750605000001,45.86,,
2.362429141998291,0.1095491573214531,-5.1912126541137695,525,-31.126853942871094,14,168,0.0003,7583,7684,45.24339319,48.29,,
4.11691951751709,0.1032547578215599,-5.059404373168945,537,-31.079435348510742,14,172,0.0003,7807,7908,45.37617252,48.72,,
1.332322120666504,0.1008012443780899,-5.033160209655762,,-29.840761184692383,,,0.0003,7899,8000,,,149.0792934182522,201.4
1.5282574892044067,0.09476280212402344,-4.515537261962891,568,-32.560760498046875,14,176,0.0003,8139,8240,46.7445765,50.58,,
2.0896670818328857,0.09092020243406296,-4.11097526550293,578,-29.807327270507812,14,180,0.0003,8308,8409,46.13979727,50.49,,
1.8406670093536377,0.08847571909427643,-4.846962928771973,586,-32.136985778808594,14,184,0.0003,8424,8525,44.91683507,49.95,,
2.3532819747924805,0.08586643636226654,-4.425148963928223,594,-31.030336380004883,14,188,0.0003,8544,8645,44.16099053,49.58,,
4.040835857391357,0.08309392631053925,-4.8028645515441895,603,-29.807674407958984,14,192,0.0003,8677,8778,43.408563629999996,49.44,,
3.516977310180664,0.07965470850467682,-4.995879173278809,613,-31.610265731811523,14,196,0.0003,8847,8948,43.08651112999999,49.7,,
1.599731683731079,0.07863570749759674,-4.6773786544799805,,-29.212692260742188,,,0.0003,8899,9000,,,122.96960146916608,167.2
1.7669193744659424,0.07017132639884949,-5.536403656005859,647,-29.044628143310547,14,200,0.0003,9329,9430,43.828225270000004,52.74,,
3.022202730178833,0.06548770517110825,-5.387219429016113,659,-30.653207778930664,14,204,0.0003,9580,9681,44.30512309000001,53.69,,
4.340368270874023,0.060930464416742325,-5.052926063537598,671,-30.637691497802734,14,208,0.0003,9850,9951,44.60191421999999,54.54,,
2.4951844215393066,0.06018402799963951,-4.796950340270996,,-29.697118759155273,,,0.0003,9899,10000,,,172.4713258350843,152.4
2.668999195098877,0.05654720589518547,-4.644327640533447,700,-29.416400909423828,14,212,0.0003,10153,10254,45.05248549,55.7,,
2.0686306953430176,0.052497074007987976,-3.5041205883026123,714,-27.820926666259766,14,216,0.0003,10473,10574,44.8961778,56.88,,
2.251532554626465,0.05008421093225479,-3.1854207515716553,725,-27.721471786499023,14,220,0.0003,10694,10795,45.542564799999994,57.31,,
2.2492637634277344,0.04797878488898277,-3.015955924987793,,-28.77081871032715,,,0.0003,10899,11000,,,174.18044253051121,144.2
2.9007227420806885,0.047403715550899506,-2.731013298034668,752,-32.021881103515625,14,224,0.0003,10960,11061,45.92030286999999,57.7,,
3.1292243003845215,0.045019641518592834,-2.962109088897705,764,-28.862682342529297,14,228,0.0003,11224,11325,45.96945488,58.08,,
2.2311935424804688,0.04317097365856171,-2.637925624847412,775,-29.371593475341797,14,232,0.0003,11457,11558,46.324808409999996,58.47,,
4.353647232055664,0.04149990901350975,-2.1503520011901855,787,-28.65914535522461,14,236,0.0003,11685,11786,46.36390618,58.71,,
3.3661301136016846,0.03992653638124466,-2.9514410495758057,,-29.955944061279297,,,0.0003,11899,12000,,,176.61253506635185,137.8
2.4761390686035156,0.03952457755804062,-2.4769792556762695,813,-28.488258361816406,14,240,0.0003,11952,12053,46.909050289999996,58.59,,
5.261633396148682,0.03767218813300133,-1.7143579721450806,826,-31.471527099609375,14,244,0.0003,12207,12308,48.07680076,59.68,,
2.231023073196411,0.03606702387332916,-1.7408994436264038,838,-30.12468719482422,14,248,0.0003,12455,12556,49.130665259999994,60.7,,
1.371995449066162,0.03434860333800316,-1.9482696056365967,851,-30.402555465698242,15,252,0.0003,12761,12862,51.07398186,62.76,,
2.922837972640991,0.03369302302598953,-2.0151078701019287,,-31.067462921142578,,,0.0003,12899,13000,,,179.1876716009996,212.6
1.373039960861206,0.03259769082069397,-1.1174551248550415,884,-28.88379669189453,14,256,0.0003,13114,13215,53.21535199,65.11,,
1.5609068870544434,0.03133318945765495,-1.1332565546035767,897,-31.165321350097656,15,260,0.0003,13407,13508,54.55414449000002,65.83,,
1.0710790157318115,0.03037334978580475,0.6091642379760742,910,-31.035423278808594,15,264,0.0003,13710,13811,54.861461340000005,65.37,,
3.5960898399353027,0.029860058799386024,-0.7424048781394958,,-29.360912322998047,,,0.0003,13899,14000,,,176.22636183944633,218.2
2.220987319946289,0.029612112790346146,-1.0974955558776855,941,-32.39456558227539,14,268,0.0003,13969,14070,55.46585176999999,63.86,,
1.8447670936584473,0.028962338343262672,0.04995082691311836,953,-29.894023895263672,15,272,0.0003,14246,14347,56.152892019999996,64.39,,
1.2949490547180176,0.028703857213258743,-0.24213939905166626,965,-31.227174758911133,15,276,0.0003,14490,14591,55.993164699999994,63.51,,
1.6488749980926514,0.028675366193056107,0.37924325466156006,977,-31.209564208984375,15,280,0.0003,14727,14828,57.15668749,64.19,,
1.2419319152832031,0.028683312237262726,0.6191196441650391,,-31.074012756347656,,,0.0003,14899,15000,,,185.38212376915618,171.2
1.4972559213638306,0.028920317068696022,0.5112134218215942,1007,-29.07219696044922,15,284,0.0003,15066,15167,59.49879981,66.42,,
1.4275352954864502,0.02902606502175331,0.17707963287830353,1021,-31.62487030029297,15,288,0.0003,15373,15474,61.55729494,68.29,,
1.3096462488174438,0.0289726834744215,0.13190540671348572,1036,-30.092880249023438,15,292,0.0003,15729,15830,63.137981450000005,70.52,,
0.6388311386108398,0.029190577566623688,0.16158613562583923,,-31.954174041748047,,,0.0003,15899,16000,,,183.70439678827242,177.0
