time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/explained_variance,train/value_loss,train/policy_gradient_loss
841000,-0.5893130619133444,161.2,,,,,,,,,,,,,,,,
841728,,,411,29,28495,-15.770507669999999,147.97,,,,,,,,,,,
842000,-6.225130279311998,156.6,,,,,,0.28765180706977844,0.787939453125,4110,0.2,2.250013469159603,0.0003,1.3931315,0.07816696166992188,0.6369104981422424,2.2126340963412074,0.019747295494016725
843000,-6.33882400757575,158.4,,,,,,,,,,,,,,,,
843776,,,412,29,28564,-15.353855350000002,149.13,,,,,,,,,,,
844000,-5.959049853379111,161.4,,,,,,0.14060768485069275,0.798486328125,4120,0.2,2.249483770132065,0.0003,1.5988755,0.07853540778160095,0.6065471768379211,2.4378284010570495,0.051105359924258666
845000,-0.8462700358759321,161.0,,,,,,,,,,,,,,,,
845824,,,413,29,28634,-14.022817089999998,150.43,,,,,,,,,,,
846000,-11.772121129169317,155.2,,,,,,0.11849252879619598,0.83505859375,4130,0.2,2.225102497637272,0.0003,1.8104635,0.07974464446306229,0.6744949221611023,2.2581913677975534,0.07555104117054726
847000,-5.900617323971528,158.4,,,,,,,,,,,,,,,,
847872,,,414,29,28703,-12.978393500000003,150.69,,,,,,,,,,,
848000,-6.077676578600949,157.8,,,,,,0.23470869660377502,0.816552734375,4140,0.2,2.210988623648882,0.0003,1.619359,0.08033762872219086,0.6313347816467285,2.5019309988245366,0.059170754672959444
849000,-11.81133719565987,139.2,,,,,,,,,,,,,,,,
849920,,,415,29,28773,-14.49194558,145.92,,,,,,,,,,,
850000,-8.280986179889442,151.8,,,,,,0.33395805954933167,0.80732421875,4150,0.2,2.189027364552021,0.0003,2.671114,0.08127227425575256,0.6931162476539612,3.2129934643395246,0.045927246331120844
851000,-6.069618704459572,148.6,,,,,,,,,,,,,,,,
851968,,,416,29,28846,-14.91663305,141.57,,,,,,,,,,,
852000,-6.117344092313578,159.4,,,,,,0.45567965507507324,0.80244140625,4160,0.2,2.169166235625744,0.0003,1.6314142,0.08169746398925781,0.7232558727264404,3.4191698215901853,0.03744822907319758
853000,-17.117373358000624,129.6,,,,,,,,,,,,,,,,
854000,-6.233981612446951,162.2,,,,,,,,,,,,,,,,
854016,,,417,29,28927,-14.728215579999999,141.97,,,,,,,,,,,
855000,-13.213878411697078,152.4,,,,,,0.3745371401309967,0.842041015625,4170,0.2,2.1613901488482954,0.0003,1.7198682,0.0826401561498642,0.4768592119216919,3.334372981032357,0.09607068683253601
856000,-6.077696990764525,161.6,,,,,,,,,,,,,,,,
856064,,,418,29,28998,-14.665088680000002,138.29,,,,,,,,,,,
857000,-1.1856834877944493,161.0,,,,,,0.16698330640792847,0.801416015625,4180,0.2,2.140934851765633,0.0003,1.9415207,0.0820254385471344,0.7775322943925858,1.8520951453130692,0.03810038052615709
858000,-6.491342645220721,156.2,,,,,,,,,,,,,,,,
858112,,,419,29,29066,-14.51301285,140.08,,,,,,,,,,,
859000,-1.5094040507930913,161.0,,,,,,0.25692158937454224,0.82470703125,4190,0.2,2.1512934073805807,0.0003,1.4585503,0.08290772140026093,0.612470805644989,3.053201891295612,0.08244209222611971
860000,-8.594312898418867,152.0,,,,,,,,,,,,,,,,
860160,,,420,29,29133,-13.41448793,142.29,,,,,,,,,,,
861000,-21.477666181122913,153.8,,,,,,0.19638796150684357,0.933154296875,4200,0.2,2.127175807952881,0.0003,4.925853,0.08481593430042267,0.05942326784133911,1.6220658819191158,0.17462188628851436
862000,-17.017937133719535,140.4,,,,,,,,,,,,,,,,
862208,,,421,29,29204,-15.63834057,142.3,,,,,,,,,,,
863000,-17.281613598783586,150.2,,,,,,0.205726757645607,0.8298828125,4210,0.2,2.08331903219223,0.0003,2.117286,0.08555224537849426,0.6235333979129791,2.372065311623737,0.07097795596637298
864000,-18.960349758796657,146.2,,,,,,,,,,,,,,,,
864256,,,422,29,29272,-16.03276432,142.56,,,,,,,,,,,
865000,-5.587387359749846,159.6,,,,,,0.22649888694286346,0.78037109375,4220,0.2,2.0758248187601565,0.0003,0.9635442,0.08559298515319824,0.672903448343277,2.8348673578351735,0.0275839601730695
866000,-22.658022995984357,116.6,,,,,,,,,,,,,,,,
866304,,,423,29,29340,-16.5893985,145.53,,,,,,,,,,,
867000,-11.874719040777563,140.0,,,,,,0.559592068195343,0.8185546875,4230,0.2,2.0623661004006864,0.0003,1.316639,0.08638463914394379,0.6328500807285309,3.083819017279893,0.05373227541858796
868000,-9.828328424691426,151.2,,,,,,,,,,,,,,,,
868352,,,424,29,29407,-17.07388869,146.69,,,,,,,,,,,
869000,-11.271129203131569,149.6,,,,,,0.25551971793174744,0.784033203125,4240,0.2,2.053886394202709,0.0003,1.3531576,0.08616886287927628,0.6455656588077545,2.487220820598304,0.028622015824657863
870000,-20.15907749525213,159.4,,,,,,,,,,,,,,,,
870400,,,425,29,29477,-17.45713143,146.03,,,,,,,,,,,
871000,-5.801589694120776,161.0,,,,,,0.6229895949363708,0.811572265625,4250,0.2,2.056594959646463,0.0003,1.6611651,0.08674287796020508,0.5907177031040192,3.731748298741877,0.02929657870554365
872000,-1.5564693009800976,161.0,,,,,,,,,,,,,,,,
872448,,,426,29,29546,-16.47850637,147.16,,,,,,,,,,,
873000,-6.592416392327141,159.4,,,,,,0.15594549477100372,0.829248046875,4260,0.2,2.0301090486347677,0.0003,3.28752,0.08833249658346176,0.3536459803581238,2.671717256773263,0.08897460348089226
874000,-1.5746014469979854,161.2,,,,,,,,,,,,,,,,
874496,,,427,29,29614,-16.966587890000003,146.94,,,,,,,,,,,
875000,-6.6511893578528545,158.8,,,,,,0.31353557109832764,0.82607421875,4270,0.2,1.99151900857687,0.0003,1.2911484,0.08983636647462845,0.31235259771347046,1.9163944596424698,0.04925724523782264
876000,-11.790871036140743,143.6,,,,,,,,,,,,,,,,
876544,,,428,29,29681,-15.17398285,148.02,,,,,,,,,,,
877000,-6.246752252255101,155.6,,,,,,0.16023409366607666,0.759326171875,4280,0.2,1.9784486413002014,0.0003,1.0514548,0.08932414650917053,0.6039688289165497,1.6318818179424852,0.018882761904387736
878000,-6.394439896358381,151.0,,,,,,,,,,,,,,,,
878592,,,429,29,29749,-13.61590959,150.96,,,,,,,,,,,
879000,-6.3267819349763155,150.0,,,,,,0.10711610317230225,0.78662109375,4290,0.2,1.9880028046667575,0.0003,1.0457437,0.08971787989139557,0.5657739341259003,1.835310515295714,0.1242938786803279
880000,-6.147063757474825,151.2,,,,,,,,,,,,,,,,
880640,,,430,29,29816,-12.11099737,153.62,,,,,,,,,,,
881000,-9.44601916890242,158.2,,,,,,0.503359317779541,0.8052734375,4300,0.2,1.9793831035494804,0.0003,1.3008542,0.08983452618122101,0.4714520573616028,2.5213420897722245,0.04940072551835328
882000,-3.506277853208303,161.0,,,,,,,,,,,,,,,,
882688,,,431,29,29885,-11.23430429,154.56,,,,,,,,,,,
883000,-5.960589223371062,157.4,,,,,,0.24404551088809967,0.785546875,4310,0.2,1.9859002090990543,0.0003,1.0484886,0.08900901675224304,0.4917902946472168,2.516343150474131,0.03362089438305702
884000,-8.913463839914039,156.8,,,,,,,,,,,,,,,,
884736,,,432,29,29952,-10.99568787,156.26,,,,,,,,,,,
885000,-2.1779804559031617,161.0,,,,,,0.12152937799692154,0.76982421875,4320,0.2,1.9955739744007588,0.0003,1.0560796,0.0892111212015152,0.6442033350467682,1.7764456065371632,0.02500062006583903
886000,-3.725141490938404,161.0,,,,,,,,,,,,,,,,
886784,,,433,29,30019,-9.53153534,160.98,,,,,,,,,,,
887000,-17.507423728183493,154.0,,,,,,0.22918391227722168,0.7869140625,4330,0.2,1.9886541225016117,0.0003,1.0138379,0.0893760472536087,0.52295982837677,2.390299278544262,0.036424683124641886
888000,-2.4498488512428596,161.0,,,,,,,,,,,,,,,,
888832,,,434,29,30087,-9.81481857,161.95,,,,,,,,,,,
889000,-5.776050234217109,161.0,,,,,,0.16372719407081604,0.7939453125,4340,0.2,1.9823388367891313,0.0003,1.9469465,0.09070604294538498,0.4067411422729492,2.366318713594228,0.06795922727615107
890000,-2.6592127282790896,161.0,,,,,,,,,,,,,,,,
890880,,,435,29,30155,-9.872658220000002,161.54,,,,,,,,,,,
891000,-3.674368113217497,161.0,,,,,,0.49350643157958984,0.764892578125,4350,0.2,1.9647900082170964,0.0003,0.96196914,0.09025169909000397,0.58878955245018,2.0317503487691284,0.024231237091589718
892000,-0.4923991113246302,161.2,,,,,,,,,,,,,,,,
892928,,,436,29,30222,-10.15533072,162.45,,,,,,,,,,,
893000,-9.73503930664192,161.0,,,,,,0.06523224711418152,0.745654296875,4360,0.2,1.9980206541717052,0.0003,1.0447061,0.08738812804222107,0.6127494275569916,1.5704389249440283,0.0010602757043670862
894000,-3.6933644859527703,161.0,,,,,,,,,,,,,,,,
894976,,,437,29,30291,-10.19772241,163.74,,,,,,,,,,,
895000,-0.6787775801160023,161.2,,,,,,0.1608007848262787,0.796142578125,4370,0.2,2.038722388446331,0.0003,1.1490886,0.0874936431646347,0.5516374111175537,2.040878882165998,0.03106260416243458
896000,-0.9304916519649851,161.2,,,,,,,,,,,,,,,,
897000,-1.3374317080233595,161.0,,,,,,,,,,,,,,,,
897024,,,438,29,30375,-8.98672543,163.1,,,,,,,,,,,
898000,-0.4421825052224449,161.0,,,,,,0.11083289980888367,0.75703125,4380,0.2,2.0304609671235085,0.0003,0.80471325,0.08701824396848679,0.520222395658493,0.6407481488771737,0.017886645122780466
899000,-6.3429569152067415,157.0,,,,,,,,,,,,,,,,
899072,,,439,29,30443,-7.97024587,162.56,,,,,,,,,,,
900000,-6.44413044446992,157.0,,,,,,0.07653000205755234,0.786376953125,4390,0.2,2.041802242398262,0.0003,0.96225435,0.08742280304431915,0.5993372201919556,0.9215463985921815,0.04077962248993572
901000,-0.6405461371788987,161.0,,,,,,,,,,,,,,,,
901120,,,440,29,30510,-7.476955509999999,161.81,,,,,,,,,,,
902000,-0.7998685051541543,161.0,,,,,,0.09766432642936707,0.72158203125,4400,0.2,2.04550491347909,0.0003,0.93273497,0.08690094202756882,0.568180114030838,1.2825783116742968,0.004137745032494422
903000,-0.3971667161335063,161.0,,,,,,,,,,,,,,,,
903168,,,441,29,30578,-6.76957109,162.15,,,,,,,,,,,
904000,-0.7621860923456552,161.0,,,,,,-0.018960699439048767,0.7357421875,4410,0.2,2.0563446916639805,0.0003,1.0292405,0.086156465113163,0.5659138858318329,0.7488707472104579,0.018269304401474073
905000,-6.416965993785562,150.0,,,,,,,,,,,,,,,,
905216,,,442,29,30646,-6.43406918,161.67,,,,,,,,,,,
906000,-0.49384935928537743,161.0,,,,,,0.020633287727832794,0.740625,4420,0.2,2.0768823072314264,0.0003,0.83405393,0.08528649806976318,0.6611135005950928,0.9613170207478106,-0.0014764112595003099
907000,-0.5399037839528319,161.0,,,,,,,,,,,,,,,,
907264,,,443,29,30713,-5.708554279999999,162.8,,,,,,,,,,,
908000,-0.9845570961246267,161.0,,,,,,0.10886570811271667,0.747705078125,4430,0.2,2.1008969351649283,0.0003,0.8976458,0.08450247347354889,0.5010824501514435,1.2519665657309815,0.019995359212043696
909000,-0.8010808000633916,161.0,,,,,,,,,,,,,,,,
909312,,,444,29,30780,-4.70918697,162.32,,,,,,,,,,,
910000,-5.3491947229405925,161.0,,,,,,0.003453858196735382,0.7259765625,4440,0.2,2.128283988684416,0.0003,0.746248,0.08310003578662872,0.5389922857284546,0.5623600971186533,0.007350919260352385
911000,-0.7396420472105092,161.0,,,,,,,,,,,,,,,,
911360,,,445,29,30848,-3.8629506300000003,163.45,,,,,,,,,,,
912000,-0.7350400928662566,161.0,,,,,,0.09178470820188522,0.7330078125,4450,0.2,2.145822315663099,0.0003,0.7891462,0.0827714204788208,0.6308483183383942,0.46397046657511964,0.028049284512962912
913000,-0.7994920313358307,161.0,,,,,,,,,,,,,,,,
913408,,,446,29,30916,-3.70466649,163.71,,,,,,,,,,,
914000,-0.12722313721242245,161.2,,,,,,0.002926792949438095,0.835498046875,4460,0.2,2.1295696675777434,0.0003,1.1544154,0.08490923047065735,0.569290041923523,0.5609508881345391,0.06045948265527841
915000,-3.3003289084110294,161.0,,,,,,,,,,,,,,,,
915456,,,447,29,30983,-3.1580833999999998,165.38,,,,,,,,,,,
916000,0.15235572991605295,161.2,,,,,,0.27783718705177307,0.883349609375,4470,0.2,2.097402772307396,0.0003,2.3463192,0.08488275110721588,-0.1670675277709961,0.7499919971916824,0.04098618243297096
917000,-0.07934223690535873,161.0,,,,,,,,,,,,,,,,
917504,,,448,29,31051,-2.5882308500000004,165.65,,,,,,,,,,,
918000,-0.6296461239646305,161.0,,,,,,0.06125138700008392,0.73095703125,4480,0.2,2.1050091966986657,0.0003,0.7599,0.08456490188837051,0.22912919521331787,0.4351527786697261,-0.014015465628472158
919000,-0.5579912778164726,161.0,,,,,,,,,,,,,,,,
919552,,,449,29,31120,-2.17089262,163.22,,,,,,,,,,,
920000,-0.5936285397037864,161.2,,,,,,-0.07981537282466888,0.71328125,4490,0.2,2.124856739491224,0.0003,0.6596824,0.08368061482906342,-0.0916517972946167,0.17969850394292736,-0.0026036001654574648
921000,-0.6956612109937851,161.0,,,,,,,,,,,,,,,,
921600,,,450,29,31187,-1.5481200700000004,165.33,,,,,,,,,,,
922000,-0.8553331201990659,161.0,,,,,,-0.03279896080493927,0.70517578125,4500,0.2,2.1525042593479156,0.0003,0.74932885,0.08159254491329193,-0.7517447471618652,0.08708003100473434,-0.00933997061511036
923000,-0.40968172096836497,161.4,,,,,,,,,,,,,,,,
923648,,,451,29,31255,-1.5397123000000001,164.83,,,,,,,,,,,
924000,-0.5344720255474386,161.0,,,,,,-0.005564786493778229,0.686669921875,4510,0.2,2.2138740450143812,0.0003,0.86486554,0.0784953236579895,0.5125375986099243,0.2596154957835097,-0.02748127361119259
925000,-0.7241516912167981,161.0,,,,,,,,,,,,,,,,
925696,,,452,29,31324,-1.2862924400000002,163.32,,,,,,,,,,,
926000,-0.9399082994590572,161.2,,,,,,-0.046367794275283813,0.69609375,4520,0.2,2.279888308793306,0.0003,0.71947116,0.07685180008411407,-0.4763897657394409,0.10506504884688184,-0.02712120441137813
927000,-0.7590163399225276,161.0,,,,,,,,,,,,,,,,
927744,,,453,29,31391,-1.04394831,163.24,,,,,,,,,,,
928000,-2.0611395886837274,161.0,,,,,,-0.034276194870471954,0.713330078125,4530,0.2,2.3130216881632806,0.0003,0.6486746,0.07583668828010559,-0.15064382553100586,0.08034964140388183,-0.014326838302076794
929000,-0.5604018755206198,161.0,,,,,,,,,,,,,,,,
929792,,,454,29,31458,-0.8965953200000001,163.22,,,,,,,,,,,
930000,-0.254039136794745,161.0,,,,,,-0.06780190765857697,0.707568359375,4540,0.2,2.342034263908863,0.0003,0.6886865,0.07444743067026138,0.024570107460021973,0.0642932538234163,-0.025869354273891077
931000,-0.5429878266906598,160.8,,,,,,,,,,,,,,,,
931840,,,455,29,31527,-0.8444620600000001,163.48,,,,,,,,,,,
932000,-0.5243028930504806,161.0,,,,,,-0.02566223405301571,0.703466796875,4550,0.2,2.3839776054024697,0.0003,0.60644126,0.07322848588228226,-0.7154715061187744,0.09369445931515656,0.026433415844803677
933000,-0.6391514378192369,161.2,,,,,,,,,,,,,,,,
933888,,,456,29,31594,-0.7987145800000002,163.22,,,,,,,,,,,
934000,-0.5303731543637695,161.0,,,,,,-0.04835847020149231,0.69638671875,4560,0.2,2.3950509771704676,0.0003,0.4897074,0.07351487874984741,0.1933048963546753,0.0586163672094699,-0.012492101383395493
935000,-0.5936521913252364,161.0,,,,,,,,,,,,,,,,
935936,,,457,29,31661,-0.78636403,164.83,,,,,,,,,,,
936000,-0.9477296951932658,161.0,,,,,,-0.027728276327252388,0.7015625,4570,0.2,2.3897634014487266,0.0003,0.71351933,0.07284687459468842,0.2482370138168335,0.06879339705919847,-0.010804034685133957
937000,-0.5748558631545165,161.0,,,,,,,,,,,,,,,,
937984,,,458,29,31730,-0.8882306899999999,164.83,,,,,,,,,,,
938000,-0.41118479371725697,161.0,,,,,,-0.03190062940120697,0.688427734375,4580,0.2,2.4194863989949225,0.0003,0.66945815,0.0720071867108345,0.2516710162162781,0.11390241922345012,0.0012671494827372954
939000,-0.5205135680982493,161.0,,,,,,,,,,,,,,,,
940000,-0.6198503986030118,161.0,,,,,,,,,,,,,,,,
940032,,,459,29,31813,-0.54635084,163.22,,,,,,,,,,,
941000,-0.5144655876822071,161.0,,,,,,-0.06059325113892555,0.689404296875,4590,0.2,2.4430224925279616,0.0003,0.60678315,0.07078459858894348,0.4244556427001953,0.06774873960530385,-0.020824683387763797
942000,-0.7545011460650131,161.2,,,,,,,,,,,,,,,,
942080,,,460,29,31880,-0.8022589000000001,164.82,,,,,,,,,,,
943000,-0.3653904155777127,161.2,,,,,,-0.0446048341691494,0.665869140625,4600,0.2,2.5131941594183447,0.0003,1.0448629,0.06730611622333527,0.5834735035896301,0.10004289151111152,-0.03364611422584858
944000,-0.7732389901415445,161.0,,,,,,,,,,,,,,,,
944128,,,461,29,31947,-0.75946146,164.83,,,,,,,,,,,
945000,-0.3593058720517547,161.0,,,,,,-0.033006343990564346,0.7109375,4610,0.2,2.559477900713682,0.0003,0.6327096,0.06794459372758865,0.40972596406936646,0.05508718931232579,0.0005849584209499881
946000,-0.7299537559847522,161.0,,,,,,,,,,,,,,,,
946176,,,462,29,32016,-0.7712613600000001,165.17,,,,,,,,,,,
947000,0.015700427774572746,161.0,,,,,,-0.06653650104999542,0.705615234375,4620,0.2,2.556220019608736,0.0003,0.75613093,0.06691893935203552,0.46207815408706665,0.05446154820965603,-0.022059141687350348
948000,-2.0443572125572245,161.0,,,,,,,,,,,,,,,,
948224,,,463,29,32084,-0.7590594799999999,163.56,,,,,,,,,,,
949000,-0.32373341215352414,161.0,,,,,,-0.07492981851100922,0.719677734375,4630,0.2,2.57953779771924,0.0003,0.8064561,0.06702174246311188,0.565333217382431,0.07791650573490187,0.01987052340991795
950000,-0.2121335193303821,161.0,,,,,,,,,,,,,,,,
950272,,,464,29,32151,-0.7231681100000001,163.56,,,,,,,,,,,
951000,-0.1615687519130006,161.0,,,,,,-0.05508691072463989,0.697119140625,4640,0.2,2.584386844933033,0.0003,0.6610097,0.06627357006072998,0.42267340421676636,0.051486022322205824,-0.01863034815469291
952000,0.23907146919445948,161.0,,,,,,,,,,,,,,,,
952320,,,465,29,32218,-0.7315165400000002,163.56,,,,,,,,,,,
953000,-0.33551576859972554,161.0,,,,,,-0.03956586867570877,0.68779296875,4650,0.2,2.6135109387338162,0.0003,0.5531486,0.06515738368034363,0.38481539487838745,0.048185705847572535,-0.023264335579006
954000,-0.44581810754098117,161.0,,,,,,,,,,,,,,,,
954368,,,466,29,32287,-0.60030655,163.56,,,,,,,,,,,
955000,0.3654621651516209,161.2,,,,,,-0.01788543537259102,0.71171875,4660,0.2,2.6370486989617348,0.0003,0.7285895,0.06471462547779083,0.4274412989616394,0.08418083492433652,-0.007816892850678414
956000,-0.24659188339246613,161.0,,,,,,,,,,,,,,,,
956416,,,467,29,32354,-0.52557675,165.17,,,,,,,,,,,
957000,-0.722149209438794,161.0,,,,,,0.03628963232040405,0.7296875,4670,0.2,2.6352489329874516,0.0003,0.7347845,0.06545399129390717,0.13986420631408691,0.15896885268157349,0.01620931440847926
958000,-0.23999605341086863,161.2,,,,,,,,,,,,,,,,
958464,,,468,29,32421,-0.22900042000000004,165.17,,,,,,,,,,,
959000,-0.07319384256916237,161.0,,,,,,-0.10051584988832474,0.700048828125,4680,0.2,2.6415077283978463,0.0003,0.8840411,0.06389496475458145,0.5817357301712036,0.07400301006273366,-0.016493448958499357
960000,-0.25754398827702973,161.0,,,,,,,,,,,,,,,,
960512,,,469,29,32489,-0.2914893,165.16,,,,,,,,,,,
961000,-0.8072248515207321,161.0,,,,,,0.06125525012612343,0.716796875,4690,0.2,2.6681761853396893,0.0003,0.7055562,0.06450382620096207,0.291742742061615,0.14528175707382615,0.041163309797411785
962000,-0.6223921146505745,161.0,,,,,,,,,,,,,,,,
962560,,,470,29,32558,-0.29297062,163.22,,,,,,,,,,,
963000,-0.9344985124895174,161.0,,,,,,0.012137308716773987,0.7333984375,4700,0.2,2.648900902271271,0.0003,0.630946,0.06477219611406326,0.42562663555145264,0.08780589362722821,0.014823162666289136
964000,-0.29983143846548044,161.0,,,,,,,,,,,,,,,,
964608,,,471,29,32625,-0.44704853,165.17,,,,,,,,,,,
965000,-0.6279123870604962,161.2,,,,,,0.12353745102882385,0.684912109375,4710,0.2,2.6642273679375648,0.0003,0.6699317,0.06342674791812897,0.5062810182571411,0.20807943890686148,-0.006641791459696833
966000,-0.3436963731677679,161.0,,,,,,,,,,,,,,,,
966656,,,472,29,32693,-0.43224717000000007,164.83,,,,,,,,,,,
967000,-0.5916794096119702,161.0,,,,,,0.019813459366559982,0.723876953125,4720,0.2,2.6902871116995812,0.0003,0.7827584,0.06376459449529648,0.24092060327529907,0.22763567250804045,0.010542632034048437
968000,-0.5320759888338216,161.0,,,,,,,,,,,,,,,,
968704,,,473,29,32762,-0.47434591000000004,163.23,,,,,,,,,,,
969000,-0.5151574751682346,161.0,,,,,,-0.06036471575498581,0.72119140625,4730,0.2,2.692290111631155,0.0003,0.8746257,0.06250371038913727,0.39684659242630005,0.0686582190945046,-0.01268979177257279
970000,-0.44238623465180354,161.0,,,,,,,,,,,,,,,,
970752,,,474,29,32829,-0.52213314,163.22,,,,,,,,,,,
971000,0.05085403398770723,161.0,,,,,,-0.018599113449454308,0.73212890625,4740,0.2,2.735286961495876,0.0003,0.80972266,0.06146754324436188,0.5335771143436432,0.07806731183663942,-0.0017127199564129115
972000,-0.16423430367794936,161.0,,,,,,,,,,,,,,,,
972800,,,475,29,32896,-0.56857836,163.22,,,,,,,,,,,
973000,-0.37834840667528624,161.0,,,,,,-0.04963243380188942,0.715625,4750,0.2,2.7571922548115255,0.0003,0.6778655,0.06126406043767929,0.3047935366630554,0.05536221411311999,0.0027356996288290247
974000,-0.1315666790607793,161.0,,,,,,,,,,,,,,,,
974848,,,476,29,32964,-0.7183002599999999,163.41,,,,,,,,,,,
975000,-0.43862097303717745,161.0,,,,,,-0.04931652173399925,0.696728515625,4760,0.2,2.7814589366316795,0.0003,0.7089749,0.05955866724252701,0.548881322145462,0.18492356385686434,-0.02872806891973596
976000,-0.6158772407805373,161.0,,,,,,,,,,,,,,,,
976896,,,477,29,33031,-0.73428039,163.22,,,,,,,,,,,
977000,-0.5355975153066538,161.0,,,,,,-0.0634070485830307,0.703564453125,4770,0.2,2.8291694104671476,0.0003,0.65614176,0.05878610908985138,0.5894370377063751,0.11010948499315418,-0.01139888308098307
978000,-0.6501616640227439,161.0,,,,,,,,,,,,,,,,
978944,,,478,29,33099,-0.68822604,164.84,,,,,,,,,,,
979000,-0.3541141774818243,161.2,,,,,,-0.07696013152599335,0.722607421875,4780,0.2,2.855553609132767,0.0003,0.7387113,0.05810016393661499,0.48537254333496094,0.10571282219607384,-0.011486531494301743
980000,-0.8976581744334908,161.0,,,,,,,,,,,,,,,,
980992,,,479,29,33167,-0.5559705699999999,164.83,,,,,,,,,,,
981000,-0.1789619250666874,161.0,,,,,,-0.04871716350317001,0.7107421875,4790,0.2,2.8700749397277834,0.0003,0.7405471,0.05754590779542923,0.6661199331283569,0.08292756034061313,-0.014099817519309
982000,-0.23585718219401314,161.0,,,,,,,,,,,,,,,,
983000,-1.0156659317013692,161.0,,,,,,,,,,,,,,,,
983040,,,480,29,33250,-0.6071868000000001,163.22,,,,,,,,,,,
984000,-0.5778132868523244,161.0,,,,,,0.0075293537229299545,0.721435546875,4800,0.2,2.887159636616707,0.0003,0.6716981,0.05730476975440979,0.10963797569274902,0.059056910936487836,0.0014396384911378845
985000,-1.0122418512539297,161.0,,,,,,,,,,,,,,,,
985088,,,481,29,33317,-0.6281268900000001,164.84,,,,,,,,,,,
986000,0.33295518358281695,161.0,,,,,,-0.01563691906630993,0.70625,4810,0.2,2.909638851881027,0.0003,0.72917145,0.056164488196372986,0.14168155193328857,0.09574761519907042,-0.014277504915662575
987000,-0.23154397097168838,161.0,,,,,,,,,,,,,,,,
987136,,,482,29,33385,-0.63738247,164.85,,,,,,,,,,,
988000,-0.3820908591495481,161.0,,,,,,0.019542042165994644,0.756494140625,4820,0.2,2.920399585366249,0.0003,0.7305057,0.056899797171354294,0.34587085247039795,0.10752664218307473,0.023128353091306054
989000,-0.656887526348146,161.0,,,,,,,,,,,,,,,,
989184,,,483,29,33453,-0.6594315600000001,165.17,,,,,,,,,,,
990000,-0.5193649856352749,161.0,,,,,,-0.011525638401508331,0.70048828125,4830,0.2,2.927260280400515,0.0003,0.79407334,0.05579123646020889,0.2799353003501892,0.07026105405529962,-0.011147307617648039
991000,-0.13799974003777607,161.2,,,,,,,,,,,,,,,,
991232,,,484,29,33522,-0.46921592000000006,163.55,,,,,,,,,,,
992000,-0.6845071238269156,161.0,,,,,,-0.017434988170862198,0.714013671875,4840,0.2,2.9530707985162734,0.0003,0.83076894,0.0556020513176918,0.28649264574050903,0.04823917814646848,-0.004657661798410118
993000,-1.523022314003447,161.2,,,,,,,,,,,,,,,,
993280,,,485,29,33589,-0.39570904,163.56,,,,,,,,,,,
994000,-0.37801639384342706,160.8,,,,,,-0.0493880957365036,0.702783203125,4850,0.2,2.9814486615359783,0.0003,0.7797382,0.053992703557014465,0.3766559362411499,0.08376949036028236,-0.02162240919715259
995000,-0.35786566416463755,161.0,,,,,,,,,,,,,,,,
995328,,,486,29,33657,-0.40165142000000004,163.77,,,,,,,,,,,
996000,-0.7448872007531463,161.0,,,,,,-0.05171860381960869,0.6931640625,4860,0.2,3.0354868143796923,0.0003,0.6440099,0.05266794562339783,0.4493175745010376,0.05713941176072694,-0.008193038287572563
997000,-0.06317537686772993,161.0,,,,,,,,,,,,,,,,
997376,,,487,29,33725,-0.48134958000000005,163.29,,,,,,,,,,,
998000,-0.49214949281122244,161.0,,,,,,-0.04296959191560745,0.709423828125,4870,0.2,3.0861873157322406,0.0003,1.0330589,0.05111389607191086,0.3753843307495117,0.147464967740234,-0.0035853906447300687
999000,-0.6123380660908879,161.0,,,,,,,,,,,,,,,,
999424,,,488,29,33793,-0.49047488,163.56,,,,,,,,,,,
1000000,-0.7681016073605861,161.0,,,,,,-0.061962518841028214,0.7140625,4880,0.2,3.1355768874287606,0.0003,0.73915064,0.050360023975372314,0.4519190788269043,0.05634519121667836,-0.015196859667776152
1001000,-0.3274703180286451,161.0,,,,,,,,,,,,,,,,
1001472,,,489,29,33860,-0.4088443,163.55,,,,,,,,,,,
